  6955;	20200310124841_415;	01167;00176;00176;00027;02779;03354;00540;00950;00675;31800;20301;01395!;	1454;	5;	27;	1;	21;
  6956;	20200310124841_465;	01167;00176;00176;00027;02779;03354;00540;00950;00675;31800;20301;01395!;	651;	4;	25;	1;	22;
  6957;	20200310124841_515;	01167;00176;00176;00027;02779;03354;00540;00950;00675;31800;20301;01395!;	1352;	4;	26;	2;	70;
  6958;	20200310124841_565;	01168;00176;00176;00027;02779;03354;00540;00950;00675;31800;20301;01395!;	1329;	4;	27;	2;	74;
  6959;	20200310124841_615;	01168;00176;00176;00027;02779;03354;00540;00950;00675;31800;20301;01395!;	1391;	5;	27;	2;	51;
  6960;	20200310124841_665;	01168;00176;00176;00027;02779;03354;00540;00950;00675;31800;20301;01395!;	1522;	5;	25;	2;	124;
  6961;	20200310124841_715;	01168;00176;00176;00027;02779;03354;00540;00950;00675;31800;20301;01395!;	1431;	5;	27;	4;	98;
  6962;	20200310124841_765;	01168;00176;00176;00027;02779;03354;00540;00950;00675;31800;20301;01395!;	1383;	5;	26;	3;	36;
  6963;	20200310124841_815;	01168;00176;00176;00027;02779;03354;00540;00950;00675;31800;20301;01395!;	1447;	5;	27;	3;	43;
  6964;	20200310124841_865;	01168;00176;00176;00027;02774;02980;00826;00540;00952;31582;20162;01315!;	1363;	5;	27;	4;	94;
  6965;	20200310124841_915;	01168;00176;00176;00027;02774;02980;00826;00540;00952;31582;20162;01315!;	1499;	5;	25;	2;	68;
  6966;	20200310124841_965;	01169;00176;00176;00027;02774;02980;00826;00540;00952;31582;20162;01315!;	1340;	5;	27;	3;	73;
  6967;	20200310124842_015;	01169;00176;00176;00027;02774;02980;00826;00540;00952;31582;20162;01315!;	1394;	5;	27;	1;	43;
  6968;	20200310124842_065;	01169;00176;00176;00027;02774;02980;00826;00540;00952;31582;20162;01315!;	1437;	5;	25;	3;	103;
  6969;	20200310124842_115;	01169;00176;00176;00027;02774;02980;00826;00540;00952;31582;20162;01315!;	1533;	4;	26;	6;	57;
  6970;	20200310124842_165;	01170;00176;00176;00027;02774;02980;00826;00540;00952;31582;20162;01315!;	1449;	5;	26;	3;	47;
  6971;	20200310124842_215;	01170;00176;00176;00027;02774;02980;00826;00540;00952;31582;20162;01315!;	1441;	5;	26;	0;	0;
  6972;	20200310124842_267;	01170;00176;00176;00027;02774;02980;00826;00540;00952;31582;20162;01315!;	1449;	4;	26;	2;	46;
  6973;	20200310124842_315;	01171;00176;00176;00027;02774;02980;00826;00540;00952;31582;20162;01315!;	1460;	5;	27;	6;	83;
  6974;	20200310124842_367;	01171;00175;00175;00027;02777;03307;00799;00503;00891;31556;20098;01718!;	1376;	5;	27;	5;	97;
  6975;	20200310124842_415;	01171;00175;00175;00027;02777;03307;00799;00503;00891;31556;20098;01718!;	1457;	5;	27;	3;	17;
  6976;	20200310124842_467;	01172;00175;00175;00027;02777;03307;00799;00503;00891;31556;20098;01718!;	1473;	5;	25;	4;	49;
  6977;	20200310124842_515;	01172;00175;00175;00027;02777;03307;00799;00503;00891;31556;20098;01718!;	1317;	5;	27;	2;	89;
  6978;	20200310124842_565;	01172;00175;00175;00027;02777;03307;00799;00503;00891;31556;20098;01718!;	1376;	4;	26;	3;	88;
  6979;	20200310124842_615;	01172;00175;00175;00027;02777;03307;00799;00503;00891;31556;20098;01718!;	1293;	5;	27;	3;	126;
  6980;	20200310124842_665;	01173;00175;00175;00027;02777;03307;00799;00503;00891;31556;20098;01718!;	1248;	5;	26;	2;	69;
  6981;	20200310124842_715;	01173;00175;00175;00027;02777;03307;00799;00503;00891;31556;20098;01718!;	1278;	4;	28;	7;	43;
  6982;	20200310124842_765;	01173;00175;00175;00027;02777;03307;00799;00503;00891;31556;20098;01718!;	1381;	5;	26;	4;	48;
  6983;	20200310124842_815;	01173;00175;00175;00027;02777;03307;00799;00503;00891;31556;20098;01718!;	1400;	4;	26;	5;	54;
  6984;	20200310124842_865;	01174;00175;00175;00027;02777;03307;00799;00503;00891;31556;20098;01718!;	1275;	4;	27;	3;	109;
  6985;	20200310124842_915;	01174;00175;00175;00027;02779;03178;00359;00791;00488;31717;20211;01348!;	1413;	4;	26;	1;	161;
  6986;	20200310124842_965;	01174;00175;00175;00027;02779;03178;00359;00791;00488;31717;20211;01348!;	1332;	4;	27;	2;	64;
  6987;	20200310124843_015;	01174;00175;00175;00027;02779;03178;00359;00791;00488;31717;20211;01348!;	1438;	5;	26;	3;	18;
  6988;	20200310124843_067;	01175;00175;00175;00027;02779;03178;00359;00791;00488;31717;20211;01348!;	1350;	4;	25;	0;	0;
  6989;	20200310124843_117;	01175;00175;00175;00027;02779;03178;00359;00791;00488;31717;20211;01348!;	1413;	4;	26;	0;	0;
  6990;	20200310124843_165;	01175;00175;00175;00027;02779;03178;00359;00791;00488;31717;20211;01348!;	1416;	4;	26;	0;	0;
  6991;	20200310124843_217;	01175;00175;00175;00027;02779;03178;00359;00791;00488;31717;20211;01348!;	1375;	5;	28;	1;	18;
  6992;	20200310124843_265;	01175;00175;00175;00027;02779;03178;00359;00791;00488;31717;20211;01348!;	1389;	5;	27;	2;	75;
  6993;	20200310124843_315;	01176;00175;00175;00027;02779;03178;00359;00791;00488;31717;20211;01348!;	1497;	5;	27;	1;	145;
  6994;	20200310124843_365;	01176;00175;00175;00027;02779;03178;00359;00791;00488;31717;20211;01348!;	1381;	5;	28;	2;	68;
  6995;	20200310124843_415;	01176;00176;00176;00027;02780;03147;00946;00677;01035;31634;20153;01294!;	1359;	5;	28;	3;	64;
  6996;	20200310124843_465;	01176;00176;00176;00027;02780;03147;00946;00677;01035;31634;20153;01294!;	1297;	5;	27;	0;	0;
  6997;	20200310124843_517;	01176;00176;00176;00027;02780;03147;00946;00677;01035;31634;20153;01294!;	1367;	5;	26;	0;	0;
  6998;	20200310124843_567;	01176;00176;00176;00027;02780;03147;00946;00677;01035;31634;20153;01294!;	1332;	4;	26;	0;	0;
  6999;	20200310124843_615;	01176;00176;00176;00027;02780;03147;00946;00677;01035;31634;20153;01294!;	1538;	4;	25;	2;	83;
  7000;	20200310124843_665;	01177;00176;00176;00027;02780;03147;00946;00677;01035;31634;20153;01294!;	1435;	4;	26;	5;	92;
  7001;	20200310124843_715;	01177;00176;00176;00027;02780;03147;00946;00677;01035;31634;20153;01294!;	1503;	5;	25;	1;	39;
  7002;	20200310124843_765;	01177;00176;00176;00027;02780;03147;00946;00677;01035;31634;20153;01294!;	1279;	5;	27;	1;	105;
  7003;	20200310124843_815;	01177;00176;00176;00027;02780;03147;00946;00677;01035;31634;20153;01294!;	1509;	5;	24;	3;	117;
  7004;	20200310124843_865;	01177;00176;00176;00027;02779;03420;01086;00792;00510;31761;20226;01365!;	1386;	4;	25;	1;	15;
  7005;	20200310124843_915;	01177;00176;00176;00027;02779;03420;01086;00792;00510;31761;20226;01365!;	1354;	4;	28;	2;	88;
  7006;	20200310124843_965;	01177;00176;00176;00027;02779;03420;01086;00792;00510;31761;20226;01365!;	1424;	4;	26;	2;	91;
  7007;	20200310124844_017;	01178;00176;00176;00027;02779;03420;01086;00792;00510;31761;20226;01365!;	1349;	5;	27;	1;	57;
  7008;	20200310124844_067;	01178;00176;00176;00027;02779;03420;01086;00792;00510;31761;20226;01365!;	1322;	4;	26;	2;	132;
  7009;	20200310124844_115;	01178;00176;00176;00027;02779;03420;01086;00792;00510;31761;20226;01365!;	1453;	5;	25;	2;	68;
  7010;	20200310124844_165;	01178;00176;00176;00027;02779;03420;01086;00792;00510;31761;20226;01365!;	1243;	5;	27;	2;	124;
  7011;	20200310124844_215;	01179;00176;00176;00027;02779;03420;01086;00792;00510;31761;20226;01365!;	1457;	5;	25;	4;	53;
  7012;	20200310124844_265;	01179;00176;00176;00027;02779;03420;01086;00792;00510;31761;20226;01365!;	1461;	5;	25;	0;	0;
  7013;	20200310124844_317;	01179;00176;00176;00027;02779;03420;01086;00792;00510;31761;20226;01365!;	1416;	5;	26;	4;	88;
  7014;	20200310124844_365;	01179;00176;00176;00027;02779;03420;01086;00792;00510;31761;20226;01365!;	1473;	4;	23;	1;	12;
  7015;	20200310124844_415;	01180;00176;00176;00027;02779;03420;01086;00792;00510;31761;20226;01365!;	1370;	4;	25;	1;	7;
  7016;	20200310124844_467;	01180;00175;00175;00027;02776;03246;00714;01025;00736;31851;20236;01355!;	1457;	4;	26;	2;	92;
  7017;	20200310124844_515;	01180;00175;00175;00027;02776;03246;00714;01025;00736;31851;20236;01355!;	1377;	4;	27;	0;	0;
  7018;	20200310124844_565;	01181;00175;00175;00027;02776;03246;00714;01025;00736;31851;20236;01355!;	1463;	4;	25;	0;	0;
  7019;	20200310124844_615;	01181;00175;00175;00027;02776;03246;00714;01025;00736;31851;20236;01355!;	1368;	4;	27;	0;	0;
  7020;	20200310124844_667;	01182;00175;00175;00027;02776;03246;00714;01025;00736;31851;20236;01355!;	1398;	4;	26;	1;	86;
  7021;	20200310124844_715;	01182;00175;00175;00027;02776;03246;00714;01025;00736;31851;20236;01355!;	1428;	5;	27;	3;	115;
  7022;	20200310124844_767;	01182;00175;00175;00027;02776;03246;00714;01025;00736;31851;20236;01355!;	1440;	4;	26;	2;	33;
  7023;	20200310124844_815;	01183;00175;00175;00027;02776;03246;00714;01025;00736;31851;20236;01355!;	1443;	4;	25;	1;	9;
  7024;	20200310124844_865;	01183;00175;00175;00027;02776;03246;00714;01025;00736;31851;20236;01355!;	1501;	4;	26;	4;	78;
  7025;	20200310124844_915;	01184;00175;00175;00027;02776;03246;00714;01025;00736;31851;20236;01355!;	1389;	4;	27;	1;	20;
  7026;	20200310124844_965;	01184;00175;00175;00027;02779;02923;00963;00708;01045;31658;20155;01294!;	1369;	4;	25;	0;	0;
  7027;	20200310124845_017;	01184;00175;00175;00027;02779;02923;00963;00708;01045;31658;20155;01294!;	1402;	4;	26;	2;	153;
  7028;	20200310124845_065;	01185;00175;00175;00027;02779;02923;00963;00708;01045;31658;20155;01294!;	1330;	4;	26;	3;	56;
  7029;	20200310124845_115;	01185;00175;00175;00027;02779;02923;00963;00708;01045;31658;20155;01294!;	1356;	4;	27;	0;	0;
  7030;	20200310124845_167;	01185;00175;00175;00027;02779;02923;00963;00708;01045;31658;20155;01294!;	1413;	4;	25;	0;	0;
  7031;	20200310124845_215;	01185;00175;00175;00027;02779;02923;00963;00708;01045;31658;20155;01294!;	1353;	5;	29;	1;	142;
  7032;	20200310124845_265;	01186;00175;00175;00027;02779;02923;00963;00708;01045;31658;20155;01294!;	1409;	4;	25;	3;	66;
  7033;	20200310124845_315;	01186;00175;00175;00027;02779;02923;00963;00708;01045;31658;20155;01294!;	1442;	4;	26;	3;	17;
  7034;	20200310124845_365;	01186;00175;00175;00027;02779;02923;00963;00708;01045;31658;20155;01294!;	1329;	4;	27;	2;	11;
  7035;	20200310124845_417;	01186;00175;00175;00027;02779;02923;00963;00708;01045;31658;20155;01294!;	1429;	4;	26;	2;	52;
  7036;	20200310124845_467;	01187;00175;00175;00027;02779;02923;00963;00708;01045;31658;20155;01294!;	1447;	4;	25;	3;	76;
  7037;	20200310124845_517;	01187;00176;00176;00027;02780;03286;00719;01055;00798;31549;20071;01689!;	1503;	4;	26;	2;	119;
  7038;	20200310124845_565;	01187;00176;00176;00027;02780;03286;00719;01055;00798;31549;20071;01689!;	1332;	4;	27;	1;	156;
  7039;	20200310124845_615;	01187;00176;00176;00027;02780;03286;00719;01055;00798;31549;20071;01689!;	1446;	4;	25;	1;	140;
  7040;	20200310124845_665;	01187;00176;00176;00027;02780;03286;00719;01055;00798;31549;20071;01689!;	1336;	4;	26;	1;	140;
  7041;	20200310124845_715;	01187;00176;00176;00027;02780;03286;00719;01055;00798;31549;20071;01689!;	1372;	4;	26;	1;	145;
  7042;	20200310124845_765;	01187;00176;00176;00027;02780;03286;00719;01055;00798;31549;20071;01689!;	1364;	4;	26;	2;	76;
  7043;	20200310124845_815;	01188;00176;00176;00027;02780;03286;00719;01055;00798;31549;20071;01689!;	1378;	4;	26;	2;	73;
  7044;	20200310124845_867;	01188;00176;00176;00027;02780;03286;00719;01055;00798;31549;20071;01689!;	1395;	4;	25;	2;	47;
  7045;	20200310124845_915;	01188;00176;00176;00027;02780;03286;00719;01055;00798;31549;20071;01689!;	1387;	4;	26;	3;	14;
  7046;	20200310124845_965;	01188;00176;00176;00027;02780;03286;00719;01055;00798;31549;20071;01689!;	1361;	4;	25;	2;	12;
  7047;	20200310124846_015;	01188;00176;00176;00027;02780;03286;00719;01055;00798;31549;20071;01689!;	1411;	4;	26;	1;	12;
  7048;	20200310124846_067;	01188;00177;00177;00027;02776;02997;01192;00918;00648;31881;20284;01389!;	1446;	4;	25;	1;	8;
  7049;	20200310124846_117;	01188;00177;00177;00027;02776;02997;01192;00918;00648;31881;20284;01389!;	1412;	4;	27;	2;	63;
  7050;	20200310124846_165;	01188;00177;00177;00027;02776;02997;01192;00918;00648;31881;20284;01389!;	1321;	4;	27;	2;	62;
  7051;	20200310124846_217;	01188;00177;00177;00027;02776;02997;01192;00918;00648;31881;20284;01389!;	1432;	4;	26;	2;	60;
  7052;	20200310124846_265;	01188;00177;00177;00027;02776;02997;01192;00918;00648;31881;20284;01389!;	1378;	5;	26;	1;	106;
  7053;	20200310124846_315;	01188;00177;00177;00027;02776;02997;01192;00918;00648;31881;20284;01389!;	1442;	5;	26;	2;	117;
  7054;	20200310124846_367;	01189;00177;00177;00027;02776;02997;01192;00918;00648;31881;20284;01389!;	1478;	5;	25;	1;	134;
  7055;	20200310124846_415;	01189;00177;00177;00027;02776;02997;01192;00918;00648;31881;20284;01389!;	1524;	5;	25;	0;	0;
  7056;	20200310124846_465;	01189;00177;00177;00027;02776;02997;01192;00918;00648;31881;20284;01389!;	1393;	5;	26;	0;	0;
  7057;	20200310124846_515;	01189;00177;00177;00027;02776;02997;01192;00918;00648;31881;20284;01389!;	1524;	5;	24;	1;	10;
  7058;	20200310124846_565;	01189;00176;00176;00027;02779;03183;00848;00606;00966;31705;20153;01293!;	1449;	4;	26;	0;	0;
  7059;	20200310124846_615;	01189;00176;00176;00027;02779;03183;00848;00606;00966;31705;20153;01293!;	1395;	4;	26;	2;	102;
  7060;	20200310124846_665;	01189;00176;00176;00027;02779;03183;00848;00606;00966;31705;20153;01293!;	1379;	4;	25;	3;	89;
  7061;	20200310124846_717;	01189;00176;00176;00027;02779;03183;00848;00606;00966;31705;20153;01293!;	1418;	4;	26;	2;	95;
  7062;	20200310124846_765;	01189;00176;00176;00027;02779;03183;00848;00606;00966;31705;20153;01293!;	1441;	4;	26;	0;	0;
  7063;	20200310124846_817;	01189;00176;00176;00027;02779;03183;00848;00606;00966;31705;20153;01293!;	1397;	5;	27;	1;	36;
  7064;	20200310124846_865;	01189;00176;00176;00027;02779;03183;00848;00606;00966;31705;20153;01293!;	1471;	4;	26;	1;	103;
  7065;	20200310124846_915;	01190;00176;00176;00027;02779;03183;00848;00606;00966;31705;20153;01293!;	1486;	4;	26;	0;	0;
  7066;	20200310124846_965;	01190;00176;00176;00027;02779;03183;00848;00606;00966;31705;20153;01293!;	1439;	4;	26;	0;	0;
  7067;	20200310124847_015;	01190;00176;00176;00027;02779;03183;00848;00606;00966;31705;20153;01293!;	1485;	4;	26;	1;	32;
  7068;	20200310124847_065;	01190;00176;00176;00027;02779;03183;00848;00606;00966;31705;20153;01293!;	1425;	5;	27;	1;	10;
  7069;	20200310124847_117;	01190;00176;00176;00027;02779;03183;00848;00606;00966;31705;20153;01293!;	1487;	5;	26;	1;	8;
  7070;	20200310124847_165;	01190;00176;00176;00027;02776;03391;00977;00721;01021;31675;20111;01708!;	1436;	5;	26;	2;	111;
  7071;	20200310124847_215;	01190;00176;00176;00027;02776;03391;00977;00721;01021;31675;20111;01708!;	1553;	5;	24;	2;	123;
  7072;	20200310124847_267;	01190;00176;00176;00027;02776;03391;00977;00721;01021;31675;20111;01708!;	1468;	5;	26;	1;	114;
  7073;	20200310124847_317;	01190;00176;00176;00027;02776;03391;00977;00721;01021;31675;20111;01708!;	1444;	5;	27;	0;	0;
  7074;	20200310124847_367;	01190;00176;00176;00027;02776;03391;00977;00721;01021;31675;20111;01708!;	1445;	5;	26;	1;	163;
  7075;	20200310124847_415;	01191;00176;00176;00027;02776;03391;00977;00721;01021;31675;20111;01708!;	1500;	5;	26;	3;	100;
  7076;	20200310124847_465;	01191;00176;00176;00027;02776;03391;00977;00721;01021;31675;20111;01708!;	1464;	4;	26;	3;	104;
  7077;	20200310124847_515;	01191;00176;00176;00027;02776;03391;00977;00721;01021;31675;20111;01708!;	1438;	4;	27;	3;	96;
  7078;	20200310124847_565;	01191;00176;00176;00027;02776;03391;00977;00721;01021;31675;20111;01708!;	1415;	4;	26;	2;	25;
  7079;	20200310124847_615;	01191;00176;00176;00027;02776;03391;00977;00721;01021;31675;20111;01708!;	1496;	4;	26;	2;	27;
  7080;	20200310124847_665;	01191;00176;00176;00027;02779;03140;01163;00889;00599;31848;20203;01348!;	1482;	4;	26;	2;	18;
  7081;	20200310124847_715;	01191;00176;00176;00027;02779;03140;01163;00889;00599;31848;20203;01348!;	1521;	4;	27;	2;	73;
  7082;	20200310124847_765;	01191;00176;00176;00027;02779;03140;01163;00889;00599;31848;20203;01348!;	1473;	4;	26;	2;	65;
  7083;	20200310124847_815;	01191;00176;00176;00027;02779;03140;01163;00889;00599;31848;20203;01348!;	1478;	4;	26;	2;	64;
  7084;	20200310124847_865;	01191;00176;00176;00027;02779;03140;01163;00889;00599;31848;20203;01348!;	1489;	4;	24;	4;	66;
  7085;	20200310124847_915;	01191;00176;00176;00027;02779;03140;01163;00889;00599;31848;20203;01348!;	1527;	4;	25;	4;	80;
  7086;	20200310124847_965;	01191;00176;00176;00027;02779;03140;01163;00889;00599;31848;20203;01348!;	645;	4;	24;	2;	77;
  7087;	20200310124848_015;	01190;00176;00176;00027;02779;03140;01163;00889;00599;31848;20203;01348!;	1430;	4;	26;	3;	118;
  7088;	20200310124848_065;	01190;00176;00176;00027;02779;03140;01163;00889;00599;31848;20203;01348!;	1325;	5;	27;	3;	117;
  7089;	20200310124848_115;	01190;00176;00176;00027;02779;03140;01163;00889;00599;31848;20203;01348!;	1450;	4;	25;	4;	111;
  7090;	20200310124848_167;	01190;00176;00176;00027;02779;03140;01163;00889;00599;31848;20203;01348!;	1434;	4;	25;	4;	78;
  7091;	20200310124848_215;	01190;00176;00176;00027;02779;03140;01163;00889;00599;31848;20203;01348!;	1444;	4;	25;	4;	59;
  7092;	20200310124848_265;	01190;00177;00177;00027;02774;03063;00903;00632;00996;31692;20118;01717!;	1382;	4;	26;	4;	55;
  7093;	20200310124848_315;	01190;00177;00177;00027;02774;03063;00903;00632;00996;31692;20118;01717!;	1423;	4;	26;	3;	46;
  7094;	20200310124848_365;	01190;00177;00177;00027;02774;03063;00903;00632;00996;31692;20118;01717!;	1363;	5;	27;	2;	19;
  7095;	20200310124848_415;	01191;00177;00177;00027;02774;03063;00903;00632;00996;31692;20118;01717!;	1544;	5;	26;	2;	66;
  7096;	20200310124848_465;	01191;00177;00177;00027;02774;03063;00903;00632;00996;31692;20118;01717!;	1393;	4;	25;	2;	79;
  7097;	20200310124848_515;	01191;00177;00177;00027;02774;03063;00903;00632;00996;31692;20118;01717!;	1505;	4;	25;	2;	74;
  7098;	20200310124848_567;	01191;00177;00177;00027;02774;03063;00903;00632;00996;31692;20118;01717!;	1420;	5;	28;	0;	0;
  7099;	20200310124848_615;	01191;00177;00177;00027;02774;03063;00903;00632;00996;31692;20118;01717!;	1452;	4;	26;	2;	121;
  7100;	20200310124848_666;	01192;00177;00177;00027;02774;03063;00903;00632;00996;31692;20118;01717!;	1471;	4;	26;	1;	149;
  7101;	20200310124848_716;	01192;00177;00177;00027;02774;03063;00903;00632;00996;31692;20118;01717!;	1408;	4;	26;	3;	132;
  7102;	20200310124848_766;	01192;00176;00176;00027;02777;03260;01062;00811;00522;31848;20179;01328!;	1339;	5;	27;	2;	20;
  7103;	20200310124848_816;	01192;00176;00176;00027;02777;03260;01062;00811;00522;31848;20179;01328!;	1321;	4;	28;	3;	13;
  7104;	20200310124848_866;	01193;00176;00176;00027;02777;03260;01062;00811;00522;31848;20179;01328!;	1385;	4;	25;	3;	48;
  7105;	20200310124848_916;	01193;00176;00176;00027;02777;03260;01062;00811;00522;31848;20179;01328!;	1375;	4;	26;	3;	19;
  7106;	20200310124848_967;	01193;00176;00176;00027;02777;03260;01062;00811;00522;31848;20179;01328!;	1346;	4;	24;	2;	117;
  7107;	20200310124849_016;	01193;00176;00176;00027;02777;03260;01062;00811;00522;31848;20179;01328!;	1324;	5;	27;	2;	39;
  7108;	20200310124849_066;	01194;00176;00176;00027;02777;03260;01062;00811;00522;31848;20179;01328!;	1401;	5;	26;	0;	0;
  7109;	20200310124849_116;	01194;00176;00176;00027;02777;03260;01062;00811;00522;31848;20179;01328!;	1504;	4;	25;	0;	0;
  7110;	20200310124849_167;	01194;00176;00176;00027;02777;03260;01062;00811;00522;31848;20179;01328!;	1333;	4;	26;	2;	149;
  7111;	20200310124849_216;	01194;00176;00176;00027;02777;03260;01062;00811;00522;31848;20179;01328!;	1395;	4;	26;	5;	50;
  7112;	20200310124849_266;	01195;00176;00176;00027;02777;03260;01062;00811;00522;31848;20179;01328!;	1281;	4;	25;	3;	12;
  7113;	20200310124849_316;	01195;00175;00175;00027;02779;03117;01366;01052;00784;31996;20301;01409!;	1428;	5;	28;	2;	33;
  7114;	20200310124849_366;	01195;00175;00175;00027;02779;03117;01366;01052;00784;31996;20301;01409!;	1372;	4;	25;	3;	112;
  7115;	20200310124849_416;	01196;00175;00175;00027;02779;03117;01366;01052;00784;31996;20301;01409!;	654;	4;	25;	1;	7;
  7116;	20200310124849_466;	01196;00175;00175;00027;02779;03117;01366;01052;00784;31996;20301;01409!;	1361;	4;	24;	3;	46;
  7117;	20200310124849_516;	01197;00175;00175;00027;02779;03117;01366;01052;00784;31996;20301;01409!;	1408;	5;	27;	2;	123;
  7118;	20200310124849_566;	01197;00175;00175;00027;02779;03117;01366;01052;00784;31996;20301;01409!;	1350;	4;	25;	4;	56;
  7119;	20200310124849_617;	01197;00175;00175;00027;02779;03117;01366;01052;00784;31996;20301;01409!;	1339;	4;	26;	1;	50;
  7120;	20200310124849_666;	01198;00175;00175;00027;02779;03117;01366;01052;00784;31996;20301;01409!;	1348;	4;	24;	0;	0;
  7121;	20200310124849_716;	01198;00175;00175;00027;02779;03117;01366;01052;00784;31996;20301;01409!;	1344;	4;	25;	3;	25;
  7122;	20200310124849_766;	01199;00175;00175;00027;02779;03117;01366;01052;00784;31996;20301;01409!;	1406;	4;	25;	1;	133;
  7123;	20200310124849_816;	01199;00174;00174;00027;02778;03389;00934;00674;01008;31705;20084;01706!;	1367;	4;	25;	3;	78;
  7124;	20200310124849_866;	01199;00174;00174;00027;02778;03389;00934;00674;01008;31705;20084;01706!;	1371;	5;	26;	3;	66;
  7125;	20200310124849_916;	01200;00174;00174;00027;02778;03389;00934;00674;01008;31705;20084;01706!;	1419;	4;	26;	1;	51;
  7126;	20200310124849_966;	01200;00174;00174;00027;02778;03389;00934;00674;01008;31705;20084;01706!;	1394;	4;	24;	1;	74;
  7127;	20200310124850_016;	01200;00174;00174;00027;02778;03389;00934;00674;01008;31705;20084;01706!;	1447;	4;	25;	2;	81;
  7128;	20200310124850_066;	01201;00174;00174;00027;02778;03389;00934;00674;01008;31705;20084;01706!;	1321;	4;	25;	3;	124;
  7129;	20200310124850_116;	01201;00174;00174;00027;02778;03389;00934;00674;01008;31705;20084;01706!;	1421;	4;	25;	2;	53;
  7130;	20200310124850_166;	01202;00174;00174;00027;02778;03389;00934;00674;01008;31705;20084;01706!;	1327;	4;	26;	1;	38;
  7131;	20200310124850_216;	01202;00174;00174;00027;02778;03389;00934;00674;01008;31705;20084;01706!;	1349;	4;	26;	3;	56;
  7132;	20200310124850_266;	01202;00174;00174;00027;02778;03389;00934;00674;01008;31705;20084;01706!;	1404;	4;	25;	2;	58;
  7133;	20200310124850_316;	01203;00174;00174;00027;02778;03389;00934;00674;01008;31705;20084;01706!;	1346;	4;	25;	2;	95;
  7134;	20200310124850_366;	01203;00174;00174;00027;02779;03247;00699;01024;00737;31918;20219;01358!;	1372;	4;	26;	2;	31;
  7135;	20200310124850_416;	01203;00174;00174;00027;02779;03247;00699;01024;00737;31918;20219;01358!;	1389;	4;	26;	1;	19;
  7136;	20200310124850_467;	01204;00174;00174;00027;02779;03247;00699;01024;00737;31918;20219;01358!;	1418;	4;	27;	1;	131;
  7137;	20200310124850_517;	01204;00174;00174;00027;02779;03247;00699;01024;00737;31918;20219;01358!;	1406;	4;	26;	4;	66;
  7138;	20200310124850_566;	01204;00174;00174;00027;02779;03247;00699;01024;00737;31918;20219;01358!;	1395;	4;	26;	3;	55;
  7139;	20200310124850_616;	01205;00174;00174;00027;02779;03247;00699;01024;00737;31918;20219;01358!;	1418;	4;	24;	3;	105;
  7140;	20200310124850_666;	01205;00174;00174;00027;02779;03247;00699;01024;00737;31918;20219;01358!;	1467;	4;	26;	1;	140;
  7141;	20200310124850_717;	01206;00174;00174;00027;02779;03247;00699;01024;00737;31918;20219;01358!;	1426;	4;	26;	4;	65;
  7142;	20200310124850_767;	01206;00174;00174;00027;02779;03247;00699;01024;00737;31918;20219;01358!;	1522;	4;	25;	5;	72;
  7143;	20200310124850_817;	01206;00174;00174;00027;02779;03247;00699;01024;00737;31918;20219;01358!;	1435;	4;	26;	4;	75;
  7144;	20200310124850_867;	01207;00174;00174;00027;02779;03247;00699;01024;00737;31918;20219;01358!;	1441;	4;	25;	3;	11;
  7145;	20200310124850_917;	01207;00175;00175;00027;02777;03131;01137;00843;00556;31848;20155;01302!;	1341;	4;	26;	0;	0;
  7146;	20200310124850_966;	01207;00175;00175;00027;02777;03131;01137;00843;00556;31848;20155;01302!;	1429;	5;	28;	1;	86;
  7147;	20200310124851_016;	01207;00175;00175;00027;02777;03131;01137;00843;00556;31848;20155;01302!;	1540;	5;	27;	4;	116;
  7148;	20200310124851_066;	01208;00175;00175;00027;02777;03131;01137;00843;00556;31848;20155;01302!;	681;	4;	25;	2;	27;
  7149;	20200310124851_116;	01208;00175;00175;00027;02777;03131;01137;00843;00556;31848;20155;01302!;	1476;	5;	24;	3;	30;
  7150;	20200310124851_166;	01208;00175;00175;00027;02777;03131;01137;00843;00556;31848;20155;01302!;	1424;	5;	26;	4;	53;
  7151;	20200310124851_217;	01208;00175;00175;00027;02777;03131;01137;00843;00556;31848;20155;01302!;	1425;	4;	26;	3;	79;
  7152;	20200310124851_266;	01208;00175;00175;00027;02777;03131;01137;00843;00556;31848;20155;01302!;	1385;	4;	27;	2;	34;
  7153;	20200310124851_317;	01209;00175;00175;00027;02777;03131;01137;00843;00556;31848;20155;01302!;	1417;	5;	26;	2;	60;
  7154;	20200310124851_367;	01209;00175;00175;00027;02777;03131;01137;00843;00556;31848;20155;01302!;	1430;	4;	25;	1;	140;
  7155;	20200310124851_416;	01209;00176;00176;00027;02773;02958;01162;00908;00657;31957;20247;01371!;	1482;	4;	25;	3;	85;
  7156;	20200310124851_466;	01209;00176;00176;00027;02773;02958;01162;00908;00657;31957;20247;01371!;	1308;	5;	26;	2;	69;
  7157;	20200310124851_517;	01209;00176;00176;00027;02773;02958;01162;00908;00657;31957;20247;01371!;	1391;	4;	27;	3;	75;
  7158;	20200310124851_566;	01210;00176;00176;00027;02773;02958;01162;00908;00657;31957;20247;01371!;	1349;	4;	26;	1;	6;
  7159;	20200310124851_617;	01210;00176;00176;00027;02773;02958;01162;00908;00657;31957;20247;01371!;	1412;	4;	25;	2;	47;
